config_id,true_a,post_mean_a,post_median_a,post_std_a,hdi_lo_a,hdi_hi_a,coverage_a,true_z,post_mean_z,post_median_z,post_std_z,hdi_lo_z,hdi_hi_z,coverage_z,true_v,post_mean_v,post_median_v,post_std_v,hdi_lo_v,hdi_hi_v,coverage_v,true_t,post_mean_t,post_median_t,post_std_t,hdi_lo_t,hdi_hi_t,coverage_t,true_sv,post_mean_sv,post_median_sv,post_std_sv,hdi_lo_sv,hdi_hi_sv,coverage_sv,true_sa,post_mean_sa,post_median_sa,post_std_sa,hdi_lo_sa,hdi_hi_sa,coverage_sa,true_st,post_mean_st,post_median_st,post_std_st,hdi_lo_st,hdi_hi_st,coverage_st,rhat_a,rhat_z,rhat_v,rhat_t,rhat_sv,rhat_sa,rhat_st,n_divergences,n_trials,mean_rt,accuracy,elapsed_seconds
21,1.458846710277373,1.3638967,1.3541932,0.09880447,1.1904032230377197,1.5563311576843262,1,0.5279738628334774,0.4731051,0.4734299,0.04440557,0.38627880811691284,0.5579730868339539,1,-2.602492630584932,-2.0931387,-2.0475087,0.46171835,-3.0070035457611084,-1.2769157886505127,1,0.16990577025654607,0.18934104,0.18924642,0.014419425,0.16220848262310028,0.21819013357162476,1,1.7426234141466974,1.3213611,1.298994,0.4649443,0.4010675847530365,2.188732862472534,1,0.2065474170436912,0.51513803,0.51051295,0.26311415,0.03040911629796028,0.9718257188796997,1,0.10972547632254337,0.14260785,0.14187172,0.021417513,0.10160841047763824,0.1843412220478058,1,1.0037612875560864,1.0040994358991895,1.0024677034512481,1.0054362238037684,1.001982023180213,1.0017763324604496,1.0022328563117644,0,500,0.4783185503743997,0.122,2043.4149808883667
23,2.3319399819483793,2.3842008,2.367517,0.19176179,2.0066897869110107,2.7382278442382812,1,0.4396499073228097,0.4161021,0.41559383,0.028678913,0.36382871866226196,0.47470736503601074,1,1.394067940249645,1.6283716,1.6139877,0.2910254,1.0918272733688354,2.1855556964874268,1,0.42682379582194163,0.43952227,0.43788707,0.02250409,0.39599448442459106,0.4850456714630127,1,1.3127744669301225,1.5624495,1.5478768,0.35357973,0.9088158011436462,2.2586870193481445,1,0.25369617059049093,0.76196986,0.71214944,0.43818474,0.047671545296907425,1.5689677000045776,1,0.1279320225845893,0.10395711,0.10309753,0.056044538,0.0003366009332239628,0.19964009523391724,1,1.0073819421163768,1.0066357048387293,1.0073766134928028,1.002123908784656,1.0069631463576527,1.0017412632068916,1.0042544114251972,0,500,1.2384934296775945,0.798,2633.531637907028
25,1.1819607638764125,1.7749026,1.2584413,0.9357708,1.149046778678894,3.394395351409912,1,0.664493520338958,0.5523197,0.63667023,0.16492012,0.26938319206237793,0.6858253479003906,1,1.1206526848495786,1.204602,1.1616364,0.36373618,0.7373599410057068,1.9447740316390991,1,0.23983454029713352,0.24699277,0.24096604,0.015229298,0.23000824451446533,0.2718486785888672,1,0.9371289077229723,1.9689443,1.4381799,1.3072575,0.5844321846961975,4.21772575378418,1,0.11196869306384313,0.63536316,0.3464436,0.62456876,0.052345357835292816,1.6835447549819946,1,0.0310562445191717,0.06854776,0.020761088,0.08970629,0.0020300571341067553,0.22274361550807953,1,1.5368398701413586,1.5331467562175192,1.2731650316389895,1.547833361649029,1.597173309724342,1.5481896553445753,1.5540110259650577,0,500,0.4831151674977921,0.836,24794.08659696579
27,1.222531704420452,1.3053333,1.2790508,0.10591512,1.1426416635513306,1.5180150270462036,1,0.34053549529915145,0.34809092,0.34814978,0.01882885,0.3080001175403595,0.3815611004829407,1,0.7440348856005969,0.45730108,0.46398115,0.14714444,0.1482526957988739,0.7261919975280762,0,0.2943013381392529,0.26955467,0.26904732,0.010086366,0.2503451704978943,0.28904497623443604,0,0.1873673024899225,1.1445987,1.0611312,0.7278112,0.001360619906336069,2.4237635135650635,1,1.0606594164674983,0.51561505,0.5183513,0.2554612,0.0073693920858204365,0.9379643797874451,0,0.0852155996048714,0.047561027,0.046764843,0.021608163,5.894223795621656e-05,0.08289071917533875,0,1.0011155926191886,1.0014465547132283,1.0010730765846945,1.0026996806826614,1.0016390109472044,1.0012504221598095,1.0049397312797643,0,500,0.616885236423462,0.484,3345.769948720932
29,1.88247749961061,1.925679,1.8916216,0.22509427,1.546342134475708,2.3850674629211426,1,0.3885411805885389,0.38152227,0.37343678,0.09101301,0.22303219139575958,0.5581931471824646,1,-3.1535899897436566,-3.195665,-3.0876813,0.86503553,-4.885932922363281,-1.729761004447937,1,0.1504168884095502,0.15403809,0.15566841,0.029247848,0.09817244857549667,0.2070070505142212,1,1.374279588295451,1.246075,1.2219466,0.45094022,0.38852566480636597,2.1541831493377686,1,1.0507587465103576,0.63341296,0.58280885,0.38085666,0.013157612644135952,1.3436741828918457,1,0.08902565956656525,0.08359513,0.08645387,0.032843355,0.013902836479246616,0.13882344961166382,1,1.0019637432822934,1.002185163694814,1.0027808681213641,1.003359845110036,1.0030592447184667,1.0016836864697565,1.0028163651763267,0,500,0.42243554875017164,0.012,4340.183447122574
31,1.4267791776647667,1.378155,1.3754183,0.05503148,1.275492787361145,1.4911681413650513,1,0.669012629841347,0.66403115,0.66336846,0.020429369,0.6220607757568359,0.7027536630630493,1,-2.8775993013626877,-2.8002887,-2.7785852,0.22029682,-3.2606191635131836,-2.4113800525665283,1,0.4626804667759802,0.46835223,0.4675967,0.009818045,0.44980674982070923,0.4878901243209839,1,0.28629162022608556,0.45269224,0.42436725,0.28123593,0.000218362154555507,0.9519403576850891,1,0.42728443338093014,0.44033644,0.41547942,0.25201273,0.0014981047715991735,0.8895062208175659,1,0.052327747927471496,0.051651955,0.05034907,0.024328342,0.0002867194707505405,0.09485602378845215,1,1.002753225604457,1.0003071562154762,1.001153991813548,1.00002516038598,1.0001583138164658,1.0031202302843727,1.001428506575148,0,500,0.7598569596382895,0.086,2438.681391954422
33,0.9435357314550197,0.9201339,0.9170077,0.042774808,0.8345440626144409,1.0005433559417725,1,0.6387086533779163,0.5775312,0.5762489,0.029777553,0.5197144746780396,0.6364090442657471,0,-3.0677713002177738,-2.4705858,-2.4097853,0.3482996,-3.15376877784729,-1.8603425025939941,1,0.2667347125345233,0.2595648,0.25955284,0.007090754,0.24582403898239136,0.27402937412261963,1,1.5173223634387654,0.8505715,0.81548285,0.4853534,0.00831501092761755,1.6980071067810059,1,0.38955968586817746,0.34449413,0.33907863,0.18191971,0.002821102738380432,0.6485044956207275,1,0.12035837298526568,0.11429675,0.11402996,0.012549679,0.08996011316776276,0.13928358256816864,1,1.0031730674665864,1.0023483800373132,1.003953145910315,1.0027679640411227,1.0029623593530579,1.0025478331714899,1.0016221610051224,0,500,0.4230258629342618,0.166,2077.882971048355
35,1.9774555804682232,1.9282887,1.9155201,0.12136214,1.6961055994033813,2.1528918743133545,1,0.5197555424792268,0.53435314,0.5343846,0.03752939,0.4599469006061554,0.6067454814910889,1,1.5471719971985785,1.3983798,1.3806357,0.2821053,0.8792730569839478,1.936322808265686,1,0.2188121599137508,0.21093144,0.20947307,0.021524325,0.17326349020004272,0.25806984305381775,1,1.0208251278110034,0.8282826,0.8271102,0.29893827,0.16817210614681244,1.3502285480499268,1,1.0253744007251118,0.50678957,0.45840216,0.32173216,0.0009550499962642789,1.1071211099624634,1,0.09103391693637071,0.06947708,0.061838932,0.04838158,9.037235577125102e-05,0.15802906453609467,1,1.0032256610792074,1.0014152033467927,1.0029080469170886,1.0013157614390011,1.003178510590254,1.0003710169486066,1.0018925390028737,0,500,0.7988365650420335,0.884,2988.5129029750824
37,1.0053681770611382,1.0612198,1.0701667,0.10221643,0.8569301962852478,1.2336468696594238,1,0.6114355151341255,0.60387343,0.5886041,0.07130719,0.5015849471092224,0.7550309896469116,1,2.1943872036259675,2.4621303,2.5315738,0.8751928,0.6708577275276184,3.9787440299987793,1,0.2970211715175223,0.2986383,0.29357702,0.016298646,0.2774069011211395,0.3296191394329071,1,2.138975693619497,2.1828377,2.2520304,0.83372945,0.03156664967536926,3.4836833477020264,1,0.7976676755389028,0.45749897,0.4640183,0.2316935,0.04149945452809334,0.8427610397338867,1,0.1287291148020936,0.14775462,0.14614889,0.016562998,0.11773023009300232,0.17718741297721863,1,1.0263770343404706,1.0349300447375291,1.0245900554262872,1.029281674896564,1.0225330070852199,1.0116386828778032,1.0161912615131783,0,500,0.4608216304579569,0.85,2403.109846830368
39,1.787364061354324,1.8229483,1.8166678,0.16132368,1.519421935081482,2.169614315032959,1,0.4527418124519621,0.45713392,0.45633107,0.034936823,0.38569751381874084,0.5281682014465332,1,3.1667027770587923,3.2484927,3.243937,0.5447028,2.1336207389831543,4.301133632659912,1,0.4767939108861471,0.46837127,0.4673112,0.010563682,0.4496847093105316,0.4905674457550049,1,2.992070832786434,3.0841265,3.0796795,0.5459392,1.9488528966903687,4.116705894470215,1,1.327118283998036,0.7183939,0.7006843,0.40072766,0.042490530759096146,1.4150276184082031,1,0.03835838268266532,0.023342403,0.019943848,0.017084435,3.957415174227208e-06,0.056864649057388306,1,1.002314957446395,1.001183852980191,1.0020259361445922,1.0007862975208568,1.0029781742043518,1.0014496729608162,1.0012262285613536,0,500,0.8338537288210071,0.836,2906.1368629932404
41,1.7667334759307658,1.488878,1.4892347,0.10579209,1.2865080833435059,1.69961416721344,0,0.45062667242919024,0.48918062,0.487813,0.026193947,0.4405309557914734,0.5436490178108215,1,2.0499746032179003,1.3141172,1.3104554,0.29860464,0.7777931690216064,1.9622747898101807,0,0.37451891317549474,0.3860815,0.38510436,0.0128856385,0.3628334403038025,0.41245537996292114,1,2.929315497324437,1.9343357,1.9376584,0.52649754,0.9313188791275024,3.0116231441497803,1,0.4383913231344964,0.47276124,0.44511658,0.27701697,0.001673307502642274,0.9590741991996765,1,0.07990922071892166,0.07981481,0.08025299,0.03225152,0.017854854464530945,0.14045152068138123,1,1.0011809883983114,1.0015118717076972,1.0041763961333234,1.0014267192310329,1.002486948840451,1.002991861101166,1.0021130899853798,0,500,0.7622191018890574,0.71,2698.4097757339478
43,1.3342145406141268,1.4033725,1.3981946,0.11640502,1.1910263299942017,1.6361578702926636,1,0.5007445671069691,0.50158197,0.50098324,0.025105856,0.45152321457862854,0.5483963489532471,1,1.0614775409253099,1.1472273,1.1244092,0.31971642,0.5650864839553833,1.7994859218597412,1,0.2238672420475551,0.20447275,0.20351748,0.011713076,0.18372473120689392,0.22764284908771515,1,2.449484827544746,2.308432,2.2803195,0.6866506,1.0756447315216064,3.8136653900146484,1,1.1981844628720753,0.668278,0.69305855,0.28692874,0.10264082252979279,1.1574299335479736,0,0.09908520493751714,0.055303875,0.051641714,0.03530829,5.636028799926862e-05,0.11673447489738464,1,1.003755747946203,1.0031926337957966,1.004014631147786,0.9999670450733692,1.0041499349647558,1.0006173210222908,1.0012584044917558,0,500,0.5331466908600191,0.668,3502.5924389362335
45,2.217527977316073,2.2046187,2.1851802,0.17923637,1.8751047849655151,2.5595152378082275,1,0.6049319843410187,0.56968945,0.56964636,0.043122545,0.49007293581962585,0.6567698121070862,1,-2.3362219268631277,-2.1355066,-2.1025636,0.37752664,-2.925459146499634,-1.4654031991958618,1,0.36692354029040497,0.34194157,0.34063497,0.023897802,0.2995334565639496,0.3931398391723633,1,1.3353405833189378,1.1879892,1.1667378,0.306844,0.6644792556762695,1.8422260284423828,1,1.5642480465808695,0.76880413,0.71401083,0.45504022,0.01948234625160694,1.5983108282089233,1,0.11364527364457865,0.054181665,0.047062173,0.03910772,0.0002615794073790312,0.12702739238739014,1,1.003571996940355,1.0029876038633487,1.0039541311670008,1.0019300370469946,1.0037506109555558,1.0016464757706698,1.0009530495379129,0,500,0.9774111619308212,0.088,3043.2491397857666
47,0.7684079145627055,0.78759533,0.78463435,0.042675097,0.7111498713493347,0.8740793466567993,1,0.5832316279053096,0.53999096,0.540488,0.037196457,0.4670785665512085,0.612109363079071,1,2.2854784104476478,2.1646416,2.1071749,0.45415875,1.37040376663208,3.065296173095703,1,0.21314762845701485,0.20602524,0.20589939,0.007332227,0.19213657081127167,0.22326140105724335,1,1.8686991450597015,1.2104737,1.1951776,0.6364736,1.643368022996583e-06,2.2817723751068115,1,0.3666857628744029,0.24649301,0.2362668,0.13985734,0.0033039392437785864,0.4879542291164398,1,0.12966563284552235,0.1251944,0.124552846,0.011742378,0.10309690237045288,0.1513860523700714,1,1.0051235673963614,1.002194123163467,1.0034812920432357,1.0018564493898328,1.0065220222616422,1.000462873906787,1.0021688468887773,0,500,0.3246625425679627,0.828,2054.809821844101
49,1.3833977707577527,1.8053703,1.4070342,0.72299755,1.310787320137024,3.119131088256836,1,0.3099102447841273,0.3321422,0.31879896,0.042759817,0.2798835337162018,0.40264683961868286,1,1.8086133736963186,1.4173938,1.8714986,0.9725959,-0.2582668662071228,2.2811827659606934,1,0.40027382352136254,0.39288896,0.39556098,0.016602315,0.3688172698020935,0.4178604781627655,1,0.4084291968219017,2.0982587,0.58463675,2.819203,0.008147941902279854,7.1064677238464355,1,0.7462082691231285,0.878115,0.9000623,0.2768728,0.3569522500038147,1.2442011833190918,1,0.06155317456696222,0.083865136,0.071716085,0.042772487,0.02566152811050415,0.14929386973381042,1,1.5900311917418342,1.5724838821323193,1.5879670874030396,1.5472827826092,1.5974087792499594,1.4060139628663622,1.563702229884886,0,500,0.7621302586110846,0.798,15305.238441944122
51,2.2720708950337154,2.5209484,2.5117807,0.1929869,2.16913104057312,2.930114984512329,1,0.5067113483850293,0.5218987,0.52181804,0.018727042,0.4852559566497803,0.5588856935501099,1,-0.019954524212075775,-0.024271026,-0.027063541,0.15757655,-0.32198604941368103,0.296793669462204,1,0.36078450478806445,0.3624561,0.36186916,0.019658117,0.3251136839389801,0.40029290318489075,1,1.780998277167334,2.5014687,2.4774404,0.44867676,1.6963770389556885,3.4424633979797363,1,0.9208892216708757,0.82137746,0.7872368,0.47412935,0.0061547053046524525,1.6784086227416992,1,0.04481418108681099,0.110049084,0.111662075,0.056608375,2.2243515559239313e-05,0.20263861119747162,1,1.0002626251421618,1.0016021644951947,1.0010603149721244,1.0001304586634596,1.0006816824217097,1.0005515198617938,1.0013407703302217,0,500,1.1817498981418717,0.506,709.5402910709381
53,1.0677749039920696,1.5351306,1.1796309,0.69407684,0.9963017106056213,2.7288122177124023,1,0.49186205430362695,0.48649538,0.49739432,0.060621038,0.39866697788238525,0.5736606121063232,1,-2.209180271163606,-1.7956927,-1.8545777,0.7916358,-3.03393292427063,-0.7098908424377441,1,0.31129222204277607,0.2886958,0.29263216,0.016475772,0.2632574141025543,0.31043705344200134,0,1.5982805309786545,3.289415,2.201163,2.5673,0.7501723170280457,7.593919277191162,1,0.9448649750671401,0.7729071,0.7087093,0.40870884,0.1514057219028473,1.3814048767089844,1,0.039027093544711275,0.0418218,0.022117369,0.042878367,0.0020244100596755743,0.11393523216247559,1,1.5637558964773939,1.592363523260549,1.581196494217946,1.5348699669119803,1.5842984649654068,1.5504251286354656,1.5329232634188994,0,500,0.5225080966726724,0.196,5417.928850889206
55,1.0803295333772431,1.0736839,1.0697463,0.05726377,0.9658284187316895,1.1891696453094482,1,0.6751534486193603,0.6363708,0.63781273,0.036302112,0.5645878314971924,0.7055169343948364,1,2.842575825817855,2.9274185,2.8976738,0.3127181,2.3247649669647217,3.527322769165039,1,0.43518460341771226,0.42892942,0.42923263,0.006244967,0.416498601436615,0.4401876628398895,1,0.7075218732768218,0.43768886,0.38165668,0.31679332,0.00044939591316506267,1.0478547811508179,1,0.22433345967760907,0.32981056,0.3042261,0.20155491,0.018471671268343925,0.7110894918441772,1,0.035106271940544796,0.028673586,0.029408813,0.010881766,0.004818234592676163,0.04803357273340225,1,1.004915446137195,1.003456885885049,1.004409325718989,1.00443621499718,1.0071022041482043,1.0022739881170033,1.0046924963949213,0,500,0.5574595790149094,0.98,545.3601791858673
57,2.0729395779146222,2.20079,2.191022,0.18710741,1.8497567176818848,2.580611228942871,1,0.39520651071816715,0.4271457,0.42714494,0.026227213,0.3730255663394928,0.4742354154586792,1,1.8647148643518277,1.6384505,1.6214802,0.32193163,1.010490894317627,2.2698748111724854,1,0.2523094922389246,0.2254092,0.22452103,0.018419657,0.19111581146717072,0.26277485489845276,1,2.224657719906874,2.1931455,2.1643016,0.4869632,1.2189885377883911,3.167874336242676,1,1.342894524517339,0.80517006,0.77707285,0.44264874,0.014464951120316982,1.5586562156677246,1,0.14048729210074096,0.095855065,0.093722805,0.0494624,0.00029074400663375854,0.18095698952674866,1,1.0005394261955358,1.0022868396196107,1.0015694616892186,1.0012208861462801,1.002879350461423,1.0009028157336055,1.0028175159749972,0,500,0.8745035484158968,0.738,567.7568399906158
59,1.117366478993163,1.1316736,1.1252375,0.05892195,1.0255368947982788,1.2478163242340088,1,0.6765717242844514,0.64697117,0.65103114,0.04193675,0.5631867051124573,0.7228524684906006,1,1.6067351201253093,1.7377551,1.6726594,0.35400113,1.1840664148330688,2.497529983520508,1,0.4457350162243551,0.43707684,0.43805978,0.011939604,0.4138306677341461,0.45778289437294006,1,0.7162604147848306,0.65364516,0.62033486,0.40906477,0.002607909496873617,1.378847360610962,1,0.1478875681786833,0.31080553,0.28182405,0.19180827,0.004220455884933472,0.6708866953849792,1,0.13630928707202145,0.11887207,0.12054182,0.01576584,0.08649315685033798,0.14688850939273834,1,1.0046535391777671,1.0044720659376927,1.0072910004054374,1.0039302768241138,1.0040314560134516,1.0026662596530307,1.0025346287486931,0,500,0.6299668320664565,0.918,491.14374828338623
61,1.726980995923514,1.5826138,1.5818526,0.14645487,1.2919776439666748,1.8587279319763184,1,0.6213925230115697,0.635721,0.6313703,0.048460577,0.5440041422843933,0.7343501448631287,1,2.742683288961543,2.008658,2.0244932,0.65081114,0.6358644962310791,3.2208046913146973,1,0.480519940008558,0.4863016,0.48479527,0.014355126,0.4576144218444824,0.5139020681381226,1,2.828689083349159,2.043932,2.0842047,0.6423213,0.6005761027336121,3.224889039993286,1,0.4658686040841825,0.604225,0.6030711,0.30460057,0.04572393000125885,1.1324514150619507,1,0.07717993878373172,0.078226194,0.07717101,0.01845596,0.04344436526298523,0.11595651507377625,1,1.0056717239746074,1.0037724293300458,1.0051993078209562,1.0056165624848294,1.005020402875748,1.0036441781121597,1.0020144080997087,0,500,0.7985181944188809,0.852,605.7929248809814
