config_id,true_a,post_mean_a,post_median_a,post_std_a,hdi_lo_a,hdi_hi_a,coverage_a,true_z,post_mean_z,post_median_z,post_std_z,hdi_lo_z,hdi_hi_z,coverage_z,true_v,post_mean_v,post_median_v,post_std_v,hdi_lo_v,hdi_hi_v,coverage_v,true_t,post_mean_t,post_median_t,post_std_t,hdi_lo_t,hdi_hi_t,coverage_t,true_sv,post_mean_sv,post_median_sv,post_std_sv,hdi_lo_sv,hdi_hi_sv,coverage_sv,true_sa,post_mean_sa,post_median_sa,post_std_sa,hdi_lo_sa,hdi_hi_sa,coverage_sa,true_st,post_mean_st,post_median_st,post_std_st,hdi_lo_st,hdi_hi_st,coverage_st,rhat_a,ess_a,rhat_z,ess_z,rhat_v,ess_v,rhat_t,ess_t,rhat_sv,ess_sv,rhat_sa,ess_sa,rhat_st,ess_st,n_divergences,n_trials,mean_rt,accuracy,elapsed_seconds
20,0.8926529122538804,0.919333706912424,0.917803643629455,0.041618668835598,0.836516289187056,1.000347881064238,1,0.5957062198298135,0.5676564280231624,0.5677883887784796,0.028701435816879,0.513314314981289,0.6266939665926694,1,-2.9539174634595664,-2.827012833162126,-2.788632787958744,0.2997141501817025,-3.4315565387247804,-2.2949637144111508,1,0.422229578473083,0.4145735699248715,0.4143207772598389,0.0080437695293559,0.3998637096941742,0.4312634040771544,1,0.536503575100684,0.6348451563084664,0.5925420575846341,0.4098343467568223,0.0002494350704265,1.3618896929531068,1,0.166992394794005,0.2545365232964981,0.2323661248487702,0.1595305569377526,0.0065387067458449,0.5631093414205298,1,0.1342309938476518,0.1202798927544165,0.1196401522625343,0.0143523396188922,0.092499243272395,0.1492524107007902,1,1.0007358341244137,1725.8614254855486,1.002603214062421,1652.3644020577854,1.0013418463678885,1503.0151108553612,1.0008822123134982,1912.639715516845,1.0032334960239253,1039.031053407189,1.0013963894954203,2402.755199658207,1.0009440696935574,2083.2505541041223,0,500,0.566359692882111,0.116,1815.711499929428
21,1.458846710277373,1.3573707364174017,1.3500437538965055,0.0963874832280269,1.1861050497945218,1.5528377812337115,1,0.5279738628334774,0.4701022461809939,0.4697619739820455,0.0450437844127499,0.3824122946914157,0.5551909949342202,1,-2.602492630584932,-2.075004962305542,-2.0291227375583816,0.4582135778064709,-3.00488016343288,-1.269004767271393,1,0.169905770256546,0.1908352503740034,0.1907175276259521,0.0147857179287035,0.1604248084564851,0.2179010265272552,1,1.7426234141466974,1.3067469480223826,1.294937479636895,0.4667791231297105,0.4249770615061654,2.2323798920364464,1,0.2065474170436912,0.5234910410034893,0.5252110412533247,0.2573491979551455,0.0485966293259485,0.9758171726060844,1,0.1097254763225433,0.1452257097849456,0.1450734643676711,0.0225204951233226,0.1041758463369361,0.1913060870882998,1,1.002450177927704,1010.556744400732,1.0040739035920287,964.1299699896256,1.0047399233218397,940.737628377908,1.0025595826238212,1202.3729175209344,1.002483169133075,962.5706334333358,1.0020742238317988,1799.9253847959003,1.0014735779412398,1841.327324183381,0,500,0.4783186940490527,0.122,1983.333063364029
22,2.103718136331952,1.9995885468384944,1.9906183330393623,0.1071229289097064,1.8044572662924432,2.213064812553865,1,0.5846831412056557,0.5736780321043088,0.5734994467904495,0.031128538920913,0.5151491705941759,0.6389189922602895,1,-1.908178303708292,-1.848799154892066,-1.8308451808585804,0.2142610636711804,-2.265922585168966,-1.4436673837289344,1,0.4037107373206327,0.418276611355116,0.4170296545002109,0.022989348399391,0.3733886856388452,0.4650804049328871,1,0.6517551110802503,0.609413647824956,0.6088064436880883,0.2136337216966221,0.1712776790580367,1.0507984669544808,1,0.6623888401393166,0.6522364798929708,0.6020433712551525,0.3859750987748523,0.0221118098046448,1.3701917302799316,1,0.0400478662223011,0.0799470232902191,0.0721733132037138,0.0559658937252172,6.238431637450686e-05,0.1849045627551841,1,1.0010794251601036,1246.3094904543857,1.0002971556487517,1241.0518906546329,1.0017968220240432,1050.9375211425013,1.0011389616248694,1854.476914570522,1.0026594518837626,1069.0754874633024,1.0013010870685872,2052.9537899405386,1.001884238560501,1715.6589442199963,0,500,1.0091496068257393,0.072,2376.594210386276
23,2.3319399819483797,2.3837828022932293,2.376086370835453,0.1882238346678845,2.038125229672698,2.78066367477366,1,0.4396499073228097,0.4173199637496311,0.4169593384649002,0.0290519918353479,0.3604929500317061,0.4734673346206877,1,1.394067940249645,1.6399918449846205,1.6219433773319156,0.2917636544029502,1.111940497983042,2.2543238248858306,1,0.4268237958219416,0.4434188975738766,0.4416860683914853,0.0237952224511278,0.3981578511999571,0.4901211432265049,1,1.3127744669301225,1.5838316272375372,1.561837767186916,0.3571526600126137,0.9078376786834156,2.323331251745757,1,0.2536961705904909,0.7696236051651932,0.7208161452931627,0.4427028436305913,0.012582225213864,1.5666045838916265,1,0.1279320225845893,0.1224273171334458,0.1220478804942483,0.0604285231426311,0.000108747320197,0.222080951781848,1,1.0046835122060582,919.4308862743328,1.0053625254931184,974.1493817049604,1.0070530984103845,833.1659689565734,0.9996875687561112,2185.744385314883,1.0053595517805056,861.437445729156,1.0022884620131254,1957.3538535588968,1.0019213214548746,1608.3252188957006,0,500,1.23849342692036,0.798,2274.054295539856
24,0.7074452328638972,0.6870091834358154,0.6836056183601028,0.0269590773481019,0.6351884665271506,0.7424961696025835,1,0.4176188185614595,0.4315745614121182,0.4319121917897824,0.0177030307462318,0.397064762157818,0.4652700244050615,1,0.861931045358773,0.8372693171132453,0.8344294370028609,0.1954216561271106,0.4622470203134049,1.2233147461155085,1,0.2629005906180189,0.260081195820494,0.2599873085110223,0.0030311844948996,0.2542112989227905,0.2660650088988134,1,2.5408297540931803,0.9272595067507232,0.8039328153719134,0.6774492822473357,0.0014618070082094,2.2072900683416705,0,0.1254451389795263,0.149880621481033,0.1353028597768925,0.0938625715775282,0.0003891616836518,0.3244477041154073,1,0.036123420582861,0.0306583937946189,0.0303165031507349,0.0077355078474957,0.0158661074801786,0.0459597569757084,1,1.0014616272206835,1350.7303793513645,1.0021231222835207,2021.5273767935576,1.0019405135604793,1962.0535476653945,1.0013844849655926,1932.0284924517207,1.0016573088282603,1144.9779364819092,1.000505963678764,2477.6270775320845,1.0026689533100157,1680.0308649811068,2,500,0.3711131559208435,0.564,1526.6737387180328
25,1.1819607638764125,1.232920910448436,1.228648642256199,0.0627125782307816,1.116018421074094,1.35663772141105,1,0.664493520338958,0.6476875540199813,0.6480531398136191,0.0266141201772572,0.5974886350826134,0.7024261637162637,1,1.1206526848495786,1.3157500875337738,1.302243645498686,0.3379288409347467,0.699289689461321,1.991521279004537,1,0.2398345402971335,0.2391995427538814,0.23894818570529,0.0059216968676001,0.227434841008528,0.2510276966592565,1,0.9371289077229724,1.228844579234596,1.2405154925555666,0.4340810967477114,0.35714407282377,2.0956021094294406,1,0.1119686930638431,0.2912901247532464,0.2623687585184643,0.1820772475120353,0.0048430197887395,0.6377682191597663,1,0.0310562445191717,0.0177561264419874,0.0143689664210544,0.013870937782621,1.7165098959863896e-05,0.0457212511593906,1,1.0016819848307577,1284.8028408772689,1.0023323197349066,1354.086395661141,1.002988582028181,1018.2849780725176,1.0022892726325634,1315.9488681743385,1.003258070184187,1006.0792507973848,1.000416149959673,2160.7183361574557,1.0011996830491086,1358.6799519361457,0,500,0.4831151872896313,0.836,1963.1294219493864
26,0.7404043201407209,0.7448265207400204,0.7378344217320769,0.0507650650076409,0.653769698127346,0.8423835389358452,1,0.6512879187661826,0.6508099049026977,0.6512373547446983,0.0236790806171469,0.6035795933304473,0.6958332927450092,1,-0.0685021609617217,-0.2545480843105915,-0.2867364565045697,0.2878496475912116,-0.7638654668881592,0.3609856998004782,1,0.4976385476898688,0.4910995478306619,0.4911573543856223,0.005010954446355,0.4812293219962779,0.5011189978740045,1,2.6950368712938317,1.9229655235237448,1.899080895663303,1.1583624291779588,0.0025928913478257,3.873545615701429,1,0.5645283721455293,0.2331029489848224,0.2282889365468006,0.1234521366333803,0.0046925344651626,0.446271570613656,0,0.1439538529191776,0.1376952126412752,0.1378567211907466,0.0090317913335075,0.1196405303808498,0.154838925813921,1,1.0023365700148297,1347.88340863995,1.0010779365844231,2297.94327599133,1.002507057556702,2039.2500350036803,1.0015912998930825,2960.6433010806163,1.0031219073563296,1174.3060716254968,1.0011006666944329,2219.221487753284,1.0008681226413625,2388.489602940489,0,500,0.604084707969135,0.586,6503.469817399979
27,1.222531704420452,1.2999885712618016,1.2717474968252551,0.1052942116303535,1.1440503323716864,1.5203251065828116,1,0.3405354952991514,0.3494842594100321,0.3495866894123456,0.0177331970214625,0.3149835926732261,0.3840727896332533,1,0.7440348856005969,0.4488403488932747,0.456066215983419,0.1371520244145499,0.1703679003341474,0.7111351099074156,0,0.2943013381392529,0.2695250632331971,0.268701858398583,0.0102072602803168,0.2503689832349594,0.2895321483194521,0,0.1873673024899225,1.103399485937568,0.996352671106266,0.7269583391223967,0.0035660312763078,2.445651070688487,1,1.0606594164674985,0.5053157258204258,0.5005514872994483,0.2537370368526791,0.0207671481842808,0.9327616223606852,0,0.0852155996048714,0.0475268940263107,0.0470949499576584,0.0216708954472515,0.0023832408519707,0.0855644982835651,1,1.0020395005947167,1211.7960519216213,1.0015808676590006,1926.3194326342052,1.000961318839828,1946.8277264659469,1.002036692908404,1486.778552909695,1.0035580538989577,987.8033216721562,1.0016811433644313,1740.9410037803564,1.0025951421850223,1402.078634001596,0,500,0.6168860122983799,0.484,2784.723758459091
28,2.2339957807665987,2.1337550978071484,2.1154705212245606,0.1437969363027399,1.8847293432644692,2.435512807518336,1,0.6401945286001116,0.5696690644785671,0.56682988879944,0.0396614439288857,0.49603694321787,0.6512137850256563,1,-2.6365200738707992,-2.2476920526255806,-2.199423972520615,0.2695279811301556,-2.777723467018036,-1.787470099193129,1,0.3068313499057745,0.3335031584455291,0.3341052626945802,0.0287361519407537,0.2792246654091562,0.392546197102085,1,0.746857264914435,0.4258550593595996,0.4174754813506889,0.2489745944987018,0.0003705004393309,0.8570653430267933,1,1.4035856223258774,0.798414458336988,0.756919314305537,0.4630714426291443,0.0136903583368264,1.6215521761101583,1,0.08202963631432,0.0830101203873078,0.0757720238456366,0.0566891085073393,0.0001009983995181,0.185723321765222,1,1.0020781872722748,1203.5874775618872,1.001033377698252,1202.6122988054556,1.0027301154787969,996.7217006913668,1.0006880041379818,1482.6753238950482,1.001586836130168,932.7032287659792,1.0019856360188988,1555.015716579133,1.0030244599177516,1643.7627022570812,0,500,0.87088447735041,0.026,3907.2537105083466
29,1.88247749961061,1.919276932831042,1.88493731268114,0.2212945612327355,1.5387421747082013,2.3641473224681784,1,0.3885411805885389,0.3768458745811174,0.3666673319973569,0.091111357488739,0.2234405785310352,0.5572826321223219,1,-3.153589989743657,-3.164879559032167,-3.0653684925948776,0.8587359556305603,-4.827430717443264,-1.6679747605668744,1,0.1504168884095502,0.1558936121338491,0.1577435623870529,0.0292653894714851,0.1015351268254662,0.2086269706754628,1,1.374279588295451,1.233391984028859,1.2042233125460533,0.4519539277829018,0.322669920684858,2.1159162845800004,1,1.0507587465103576,0.670961622826737,0.6304990549753738,0.3962344820111662,0.0162075098709272,1.3817711445560548,1,0.0890256595665652,0.0851254822089853,0.0883366077096458,0.0324359476058914,0.0140895626542608,0.135953232426545,1,1.005777993212167,861.7746716328647,1.0138206700364698,490.9030907062958,1.0117138182545942,541.941499280161,1.0124305297021328,567.4768498992814,1.0096727010838005,679.5926161372224,1.0039807574406447,1624.984134165748,1.007772638855445,623.2830961306609,0,500,0.4224359657125673,0.012,4060.2681827545166
30,0.9202062974245248,0.8957354706936362,0.8884076265321152,0.0595995505826832,0.7925763395087876,1.0195620279398696,1,0.632652044914563,0.6302353048442355,0.6302228655106279,0.0296520519501859,0.5727163844538651,0.6872222396493576,1,-2.008355647123687,-1.8338923516618164,-1.7957360269613494,0.3865873832471267,-2.6198069757888,-1.1534471683387282,1,0.3423813541296849,0.3502756434424101,0.3501942022596541,0.0067912695456475,0.3378234862073421,0.3644401490785128,1,2.4321269073899305,1.8233937391116517,1.7860596887885531,0.8646359114570286,0.0078020668224605,3.292006649695958,1,0.5415355760227764,0.2908427160026808,0.2797230004212429,0.1579731258743812,0.0155786211383765,0.580560721577304,1,0.1354549912200948,0.1435415494833851,0.1436332063359172,0.0128452502102732,0.1184005288480832,0.1680227312683672,1,1.0040315856510582,956.9639147183716,1.0049810965008432,1314.899336737083,1.0061278346271612,995.7650925707734,1.000841707184029,2434.871015521016,1.0084996307609695,744.0202636725095,1.0020174716055723,2153.832858637952,1.003942403129231,2264.873688429226,0,500,0.5109003519078786,0.34,2920.485436201096
31,1.4267791776647667,1.3822632199291116,1.3812082239553658,0.0578940779620812,1.266327389809366,1.4939763509262542,1,0.669012629841347,0.6645489808979084,0.6640396902511196,0.0219142577600256,0.621621603121828,0.7066989268534957,1,-2.877599301362688,-2.818645478563982,-2.78564228232246,0.2394941877995615,-3.305999760360198,-2.409149336139255,1,0.4626804667759802,0.4682161724426502,0.4673278536028319,0.0105124530595042,0.448722952716429,0.4899311056066627,1,0.2862916202260855,0.4713652558612505,0.4503965490418646,0.288403782370715,0.0002624337354853,0.983842484212894,1,0.4272844333809301,0.4375218169125905,0.4102436280428194,0.2609845220406754,0.0185965796248123,0.9240253907960714,1,0.0523277479274714,0.0515823871593226,0.0502117672893106,0.0261855962834294,2.3360260715173588e-05,0.0981911946816473,1,1.0024725432101262,1511.4081626623297,1.003432515205974,1408.790842343156,1.0039111293792868,1150.411367850948,1.0015075958337656,2048.2528700471385,1.003408877460471,932.9509612592808,1.000749892720123,1939.1339483678796,1.001389680214573,1394.079367002379,0,500,0.7598569969529476,0.086,1924.9250252246857
32,2.12802520014096,2.1637531449822447,2.1596017026916883,0.1694526300864074,1.8540794910360028,2.5099566374108986,1,0.6142248002790551,0.6115116993095214,0.6116234539744307,0.0228262787559737,0.5685314090163048,0.6571427738836491,1,-1.5074117897936017,-1.3080011081485312,-1.296219593100206,0.2307331973729477,-1.760081653661503,-0.870629235767399,1,0.3017480662623372,0.2825224901324935,0.2812909256593027,0.0169582871552037,0.2529928277814157,0.3193134337392577,1,1.966017594464443,1.8864384164667656,1.8826922857557835,0.4286385060125166,1.0558260282778378,2.713411237273585,1,1.53817119028625,0.7447296075622989,0.7102450079960612,0.4086685915679041,0.0340822557565514,1.4696278166837968,0,0.034598684250545,0.0749670606214115,0.0688976711425558,0.0486728649141396,3.2819758280764905e-05,0.1657314669096784,1,1.0032392555923189,1256.792341284976,1.0025867268833404,1555.004649717629,1.0040390452082164,1269.3592932895988,1.0017942983582564,2474.5520932791974,1.0028704393193837,1219.0810324919903,1.0027650296200488,1949.836563153749,1.00366971140296,1256.4951527053947,0,500,0.9816851300474068,0.308,9506.01085472107
33,0.9435357314550196,0.921804357733017,0.91932303676026,0.0421760553465363,0.8428738837421933,1.0076997919713502,1,0.6387086533779163,0.5776460321215585,0.5772387210784051,0.0286423878842665,0.5231157656713508,0.6326580071761758,0,-3.0677713002177738,-2.4554048067818983,-2.4118841427279185,0.324756430589537,-3.1409727434327603,-1.9246496713162211,1,0.2667347125345233,0.2587403312357142,0.2585839398258666,0.0073070116954633,0.2452540619894186,0.2742030648622573,1,1.5173223634387654,0.8270021265795561,0.8012136890966433,0.4652368415608325,0.0002049228824314,1.6500826980121472,1,0.3895596858681774,0.3363365115865092,0.3272550024916015,0.1777652185464437,0.0169556200678002,0.6493474033791176,1,0.1203583729852656,0.1136015011413863,0.1133179489115821,0.0125817117869155,0.0898338471662929,0.1396414392451886,1,1.0075989808449384,1422.0958570303155,1.0053136878713096,1572.0915725877946,1.004619379738567,1363.208947049414,1.0051047325696856,2128.9974006127245,1.00332301357648,1101.0680533207897,1.0009076794997274,2066.6645675239624,1.0002735668852072,2575.282761117036,0,500,0.4230193910063458,0.166,1488.4174246788025
34,2.291487567808784,1.901292229032353,1.8958976035495203,0.1681565930258315,1.59942612165264,2.2072408134581063,0,0.4010009947482746,0.4395287154486707,0.4395175709629914,0.0186552032314108,0.4005612537895261,0.4740462600456571,1,0.6439844041171958,0.4223324378804973,0.4117648706850308,0.1284888799056541,0.1925956406764794,0.6810781397596642,1,0.2342471389297804,0.2496030843749493,0.2482253683624694,0.0161046906270457,0.2204855597352105,0.2830405173507269,1,2.3768303734659666,1.250145169115087,1.3012250757758137,0.5447803223217929,0.0751200100790724,2.1078399299544244,0,0.9649398651394346,0.589047781867438,0.562622876739898,0.3360929582527499,0.0394609615728024,1.2155106680274883,1,0.0873869800670948,0.0563685385743804,0.0499900541228944,0.039629007745082,4.987666280124814e-06,0.1323028384343563,1,1.001853441232458,1058.5777733356654,1.0005586843535688,1462.1516775646369,1.0009655139521785,1329.6256015476536,1.0025224940237512,1689.943213546465,1.0017868811708484,1015.9097788481678,1.002155465229071,1889.5939566526683,1.003501286520856,1600.6687859331032,0,500,0.9445856215338349,0.57,2808.0953328609467
35,1.9774555804682232,1.928644407398804,1.9162155974802468,0.1298530884213314,1.698150012446782,2.1929666211068946,1,0.5197555424792268,0.5343747066147364,0.5351374777937774,0.0399487340038139,0.4519153920136903,0.6108806129092575,1,1.5471719971985785,1.407555112901718,1.3830623344300002,0.3058048233156699,0.8555603625855229,2.006039477477728,1,0.2188121599137508,0.2124787970001957,0.210728179612703,0.0231842735526604,0.168737258178471,0.2591521416446684,1,1.0208251278110034,0.8303159111275236,0.8261837177446911,0.3273874596793694,0.1337143533533352,1.4726822162759423,1,1.0253744007251118,0.514323889450796,0.4564484385817825,0.3213347502994614,0.0082137052492392,1.1227933557122256,1,0.0910339169363707,0.0771354522272327,0.0706673184319311,0.0510571409769203,4.379000429511915e-05,0.1705074386599417,1,1.0022986698092524,1046.447454798291,1.0026391376193005,1064.4606377357886,1.003327444433138,962.0117699024933,1.0009114774992174,1283.2990087148105,1.0049717354227574,904.9974486241076,1.0006029459728982,2375.994198742977,1.001965103498485,1282.0099293867338,0,500,0.7988365243168253,0.884,6480.183551311493
36,1.6626187827738166,1.6635207581787903,1.6511560998041632,0.1483654405926096,1.3985792793388838,1.9502770076479163,1,0.6989495286643942,0.6639535397304701,0.6643065931693622,0.048236484747192,0.5731480829819904,0.7530391636595185,1,1.2906767653074225,1.374879088373726,1.3489689355674357,0.5483249467776904,0.3666971860860101,2.383789735829289,1,0.1845697365457125,0.1787750337231325,0.1779498134707456,0.0180728368192122,0.144139084419391,0.2135716420851429,1,1.5731641448936355,1.433121949507286,1.4528916600301347,0.5792693513362226,0.1452094683378596,2.417476419556622,1,1.0875605907796988,0.6242036239063726,0.6226457428704332,0.3129970830756772,0.0671333447659819,1.1897230621836985,1,0.1213498209261412,0.137039461227112,0.1369968491996332,0.0195583297572609,0.100361583075813,0.1755253943008281,1,1.0039780260286242,642.9661446365009,1.005634855696616,606.9933844839946,1.005822098264732,583.6127893338165,1.004537717000726,621.2105636741063,1.004943738370915,607.9953390515267,1.0021206987081888,1285.1602817204684,1.0032611693166076,1113.58831798285,0,500,0.5586012465472652,0.846,2318.1044511795044
37,1.0053681770611382,1.067724283890494,1.0643409970724245,0.0876451407031306,0.9052252483804356,1.2372216652750327,1,0.6114355151341255,0.5974258308114667,0.5959962429127249,0.0583010511634325,0.4904254762940856,0.7070032364330655,1,2.1943872036259675,2.586603022609625,2.5843593599925425,0.7668087916354153,1.095694683694537,4.082421926220796,1,0.2970211715175223,0.2981749970559406,0.2982966046938615,0.0119271823303058,0.276769403030333,0.3206259386602855,1,2.138975693619497,2.3265572599715787,2.334022755649134,0.7215405696837007,0.8879147653951243,3.825162282815653,1,0.7976676755389028,0.4607215395390311,0.467956266640749,0.2210403529061848,0.0549285821103578,0.844859578426188,1,0.1287291148020936,0.1485020005611498,0.1487072099644846,0.0149352848332989,0.118601854602262,0.1753376544454999,1,1.0036464528169518,759.6133793680933,1.0050281522933395,666.2574008152475,1.0032704764561071,727.8209710943167,1.006737167397224,692.0304113679749,1.0025522668045963,832.5549990643254,1.000493699937966,1748.3388622567286,1.004702194895192,1199.2326139226834,0,500,0.4607819230058464,0.85,1813.0389244556427
38,0.9667773611086504,0.94471988853719,0.9353178064951128,0.0651515900623366,0.8304680826909493,1.0778082242470972,1,0.3303227462073729,0.1398010240303595,0.093903910128829,0.0862853982731934,0.0750489786803405,0.3105346524936323,0,-2.7971979043099755,-1.3683927026030127,-1.0000696128709456,0.8490824541888342,-3.221305664556763,-0.43149550676281,1,0.3158299499459827,0.3617476778886029,0.3730574982201865,0.0216831606160087,0.3186258836940611,0.3800111441273275,0,0.8943388649181554,0.5418272448543029,0.4011092083198631,0.4687348411258877,2.1506095342892144e-05,1.5291440554079454,1,0.3238806285684376,0.2041174057711267,0.1779394730612812,0.140110544150675,0.0018246462926065,0.4666883928795817,1,0.1447446577881711,0.2080516706755132,0.2240897634806918,0.0321269010851905,0.1436922455113081,0.2380915288205677,1,1.3007564986094542,10.402658919889491,1.5296140479669502,7.219013524279697,1.5287660640768714,7.203963040589619,1.5281104822460063,7.168908929121136,1.262154142483058,11.542622245905058,1.0422236580287467,82.42169713024492,1.5289243235709016,7.275377389237782,0,500,0.4307849376002055,0.036,2694.5376744270325
39,1.787364061354324,1.820861349279814,1.812178818520191,0.1693835250813002,1.4929796297207445,2.1501339381822384,1,0.4527418124519621,0.4584301778377507,0.456142739134781,0.0359748169894199,0.3903314467464885,0.5336864097655981,1,3.1667027770587923,3.237579264803095,3.225657011741242,0.5649435719754208,2.1221716218982065,4.339719452832576,1,0.4767939108861471,0.46846328376591,0.4670983281929325,0.0107791204237914,0.4501901695272299,0.4921750432057276,1,2.992070832786434,3.077178009268396,3.062887390539085,0.5616530789010202,2.055124909434741,4.271801142426314,1,1.327118283998036,0.7093255478741836,0.6943775088878571,0.3923971135971203,0.017161654125102,1.3649467334206309,1,0.0383583826826653,0.0229341445790678,0.0194900276265727,0.0172934125091772,5.7979695969878366e-06,0.0572693033518282,1,1.0022567475257562,797.1822045041624,1.0036200562110695,809.3464083443206,1.0018108675022983,766.4072844382845,1.0013519582216452,1005.6755576293532,1.002142090221304,832.3444634344938,1.0002955794769617,1571.9650641620096,1.0021007517178473,1485.2107804256266,0,500,0.8338537297035424,0.836,2066.384905099869
40,0.6765198210554021,0.6922649904725388,0.6916185880798161,0.029075851828897,0.6328199106171395,0.747543631321046,1,0.4459074980997002,0.4956500235664386,0.495896194721161,0.0248872357696218,0.4454235153550369,0.543332516350768,1,2.4132377332811803,2.107231534450882,2.089841395284328,0.2531309141261528,1.6460584386459625,2.60776671866515,1,0.2575475910428348,0.2506213500712838,0.2505421255600084,0.0056848441995004,0.2391226489096565,0.2611052638965129,1,1.039003080176532,0.551027215487696,0.4650645458251878,0.4243918962678711,0.0002105230861564,1.3597926771774822,1,0.4357815316456804,0.2633875776815952,0.2565925591557328,0.1363300228934556,0.0154313852444003,0.5006064533932042,1,0.073049428884107,0.0671973648029729,0.0674595441731401,0.0102612118730556,0.0461295536461575,0.0862615654369321,1,1.0028358785503793,1449.6718289727307,1.001954624721741,1618.4451882843373,1.004057980784764,1554.7789387448556,1.0020356053193629,1539.072151086116,1.0023503484564529,1311.3502887397012,1.002437174685231,1806.5809423650269,1.0014180978498122,2048.114323603958,0,500,0.3530704354545403,0.798,1468.69491147995
41,1.7667334759307658,1.4912397608549,1.492263582552205,0.1107606963365944,1.2629042295028887,1.705960995923926,0,0.4506266724291902,0.4887129613413797,0.4875769796782889,0.0273608644773439,0.4389760107044074,0.5470274779599134,1,2.0499746032179003,1.3296692679603854,1.3214723188577588,0.3137628853095902,0.7179786740758924,1.9750693170345104,0,0.3745189131754947,0.3869732847506987,0.3862576662732959,0.0129390601503582,0.362511464664463,0.4118435546891819,1,2.929315497324437,1.9587323713318536,1.952797363979665,0.5460427358066141,0.8342404933356308,3.039535309779003,1,0.4383913231344964,0.4854671461301518,0.4600765155318895,0.2773125124138039,0.0025049982755651,0.9772004002212924,1,0.0799092207189216,0.0818752818573409,0.0828351863300948,0.0331200559019707,0.0178503635558282,0.1454308874245689,1,1.0019772960068722,1285.5124974203532,1.0024069587393676,1359.413571049067,1.0024599342214,1196.6544101701795,1.0039422323195537,1658.3451148969536,1.0016151113693226,1171.0659468313895,1.001909008110175,1680.544954847922,1.0022098731170936,1172.904054460448,0,500,0.7622191107743015,0.71,1968.141159772873
42,2.3689186682679706,3.008641559275334,3.0563531506944117,0.3623244724261724,2.215166732379616,3.5787309815344988,1,0.4132031504844432,0.4183404087388512,0.4186633679547311,0.0190782971615792,0.3795708473117339,0.4539934154668946,1,0.127280645534153,0.0488046769254569,0.054395902327816,0.1113977048829447,-0.1725267386790461,0.2464742419907017,1,0.4524107064462829,0.3730215941189317,0.3663316301553539,0.0380308223162566,0.3115179530942409,0.4523145322215607,0,0.6144734112974903,1.4394580648159454,1.5384082769688248,0.5348430859921548,0.0301442597965288,2.1494575887294864,1,1.9523462379135437,1.2724552242115763,1.3015809494189068,0.6563872421285497,0.0980652342001039,2.3213896033230523,1,0.0328532247427376,0.0801761245787229,0.0660610936602865,0.0628908259479331,0.0001028192077082,0.2033031563541762,1,1.008527707089046,599.4010801093029,1.0006573064657738,1854.617992932593,1.001383984559162,1319.7892398578792,1.0070760287603038,657.317401500591,1.00709128344368,613.1944637515435,1.002018531736496,1407.5429927587136,1.001244909159803,1983.1597628316945,0,500,1.755395720782941,0.488,10915.80248260498
43,1.3342145406141268,1.4012868239955996,1.3990456115465384,0.1196794631498575,1.1782510292820043,1.6435424585727656,1,0.5007445671069691,0.5012487005682505,0.5006494422229852,0.0251859655136987,0.4551952812401127,0.5550677234404807,1,1.06147754092531,1.157380372462801,1.1418202700651872,0.3281019026353914,0.521484619296823,1.768141197586479,1,0.2238672420475551,0.2052752757161823,0.2043497010398661,0.0119079072278239,0.18297904175437,0.2289908638125978,1,2.449484827544746,2.316170494740282,2.300880397366214,0.7070250652178642,0.9420771287780624,3.733764516224556,1,1.1981844628720753,0.675683626129477,0.7040862484599406,0.2880847698578888,0.088323377040611,1.1387127424021533,0,0.0990852049375171,0.0577454853424549,0.0545973605939782,0.0355835830077399,6.718450111294252e-05,0.1200798498373636,1,1.0051493192904677,729.2780533437724,1.0044876376142748,1067.8333646959798,1.0048381138287092,748.4444509303883,1.0015523205281285,1582.4483890025913,1.0050554656993642,681.7280330289938,1.0012647938617585,1727.932387630322,1.0007991494233035,937.9419075450122,0,500,0.5331471295258741,0.668,5312.111431121826
44,2.2060547179110688,2.065516616172754,2.0513997885186743,0.1549858238345324,1.7867655076306976,2.3974952662729447,1,0.3780034030518475,0.3485326724882469,0.3484544641608476,0.0262303533945893,0.2990270078406723,0.4015763206613233,1,2.019050199574358,1.995341049030047,1.9613366135919847,0.3281228922187471,1.3389528733500429,2.6310788702613097,1,0.3443045035300852,0.3336271521993507,0.3328105712997407,0.0161098017121715,0.3000719066943547,0.3644941684585426,1,1.9230664674270896,1.7211287794498298,1.6939563903164772,0.4045754433273834,0.973155221229536,2.5881235814407253,1,0.6820255923377534,0.6275983049610363,0.5908226564559882,0.3619506723750639,0.0144118120648788,1.2775713207184736,1,0.1423495873864811,0.0848696219329766,0.0832283347529685,0.0481111687126862,0.000242795138104,0.1681854973677942,1,1.0019581281306322,1010.8746510184136,1.0016368022902788,1131.2599848478835,1.001034944781935,944.6280046763604,1.0001443727877035,3447.225075637759,1.0007912173490814,930.4408147882068,1.00037169637935,2322.712165958736,1.0051418406838923,1159.811843962201,0,500,0.942262105759256,0.792,4570.878404855728
